ax,ay,az,mx,my,mz,gx,gy,gz,pitch,roll,yaw
0.169,0.908,0.314,23.000,-32.000,33.000,106.384,0.916,153.137,-0.35,-2.92,-2.53
0.221,1.154,0.454,23.000,-32.000,33.000,77.759,-52.490,143.311,-0.34,-2.90,-2.56
0.265,1.158,0.539,23.000,-32.000,33.000,47.607,-80.017,74.158,-0.32,-2.89,-2.57
0.303,0.876,0.604,25.000,-17.000,36.000,28.564,-85.937,28.625,-0.31,-2.89,-2.57
0.315,0.606,0.651,25.000,-17.000,36.000,35.400,-93.933,25.452,-0.29,-2.88,-2.57
0.174,0.718,0.725,25.000,-17.000,36.000,42.725,-97.107,28.931,-0.28,-2.87,-2.57
0.162,0.769,0.800,25.000,-17.000,36.000,38.757,-102.966,19.470,-0.26,-2.87,-2.57
0.075,0.565,0.774,25.000,-17.000,36.000,21.912,-107.178,4.150,-0.24,-2.87,-2.56
0.033,0.670,0.738,21.000,-3.000,27.000,36.377,-113.831,17.273,-0.22,-2.86,-2.56
-0.003,1.131,0.787,21.000,-3.000,27.000,37.231,-119.812,10.132,-0.20,-2.86,-2.55
0.072,0.928,0.720,21.000,-3.000,27.000,17.334,-107.056,-53.772,-0.19,-2.86,-2.54
0.074,0.776,0.712,21.000,-3.000,27.000,12.573,-109.863,-93.994,-0.18,-2.86,-2.52
0.038,0.640,0.951,21.000,-3.000,27.000,11.292,-127.991,-107.849,-0.16,-2.86,-2.50
0.044,0.259,1.239,11.000,-10.000,24.000,13.733,-112.244,-92.590,-0.15,-2.86,-2.48
0.037,-0.057,1.401,11.000,-10.000,24.000,25.208,-60.608,-35.950,-0.14,-2.86,-2.47
0.099,0.199,1.231,11.000,-10.000,24.000,33.447,-26.550,-2.380,-0.13,-2.85,-2.46
0.037,0.713,0.729,11.000,-10.000,24.000,31.860,21.240,28.076,-0.14,-2.85,-2.47
-0.035,1.043,0.464,11.000,-10.000,24.000,-0.427,18.616,-3.662,-0.14,-2.85,-2.47
0.040,0.913,0.489,6.000,-11.000,27.000,-30.457,-12.695,-68.726,-0.14,-2.85,-2.46
0.074,0.275,0.657,6.000,-11.000,27.000,-41.931,-56.213,-102.478,-0.14,-2.86,-2.44
0.077,0.082,0.816,6.000,-11.000,27.000,-22.705,-82.214,-48.035,-0.13,-2.87,-2.43
0.133,0.184,0.988,6.000,-11.000,27.000,8.118,-56.763,10.620,-0.12,-2.87,-2.43
0.121,0.277,0.867,6.000,-11.000,27.000,22.156,-34.241,35.828,-0.11,-2.86,-2.43
0.077,0.431,0.799,6.000,-11.000,27.000,48.401,-25.818,48.645,-0.10,-2.86,-2.44
-0.007,0.602,0.682,-3.000,-13.000,29.000,50.720,-23.987,44.434,-0.10,-2.85,-2.44
-0.015,0.464,0.620,-3.000,-13.000,29.000,23.865,-37.659,35.583,-0.09,-2.84,-2.45
-0.037,0.480,0.731,-3.000,-13.000,29.000,18.372,-61.768,64.941,-0.08,-2.84,-2.45
-0.036,0.692,0.907,-3.000,-13.000,29.000,22.827,-69.275,82.764,-0.06,-2.83,-2.46
-0.035,0.731,0.989,-3.000,-13.000,29.000,22.156,-57.190,69.336,-0.05,-2.83,-2.47
-0.048,0.725,1.001,-3.000,-22.000,40.000,31.189,-38.513,57.068,-0.04,-2.82,-2.48
-0.102,0.694,0.894,-3.000,-22.000,40.000,33.813,-25.330,47.974,-0.03,-2.82,-2.49
-0.132,0.669,0.719,-3.000,-22.000,40.000,27.527,-31.982,38.086,-0.03,-2.81,-2.49
-0.142,0.630,0.722,-3.000,-22.000,40.000,24.475,-45.410,27.039,-0.02,-2.81,-2.49
-0.147,0.515,0.756,-3.000,-22.000,40.000,31.860,-53.955,23.865,-0.01,-2.81,-2.49
-0.160,0.421,0.786,-1.000,-20.000,50.000,33.997,-58.411,26.611,0.00,-2.80,-2.49
-0.191,0.387,0.813,-1.000,-20.000,50.000,37.903,-63.477,34.668,0.02,-2.79,-2.50
-0.251,0.325,0.729,-1.000,-20.000,50.000,47.729,-62.744,42.908,0.03,-2.79,-2.50
-0.289,0.490,0.809,-1.000,-20.000,50.000,63.049,-71.289,57.373,0.04,-2.78,-2.50
-0.302,0.606,0.919,-1.000,-20.000,50.000,68.542,-74.463,55.725,0.06,-2.76,-2.51
-0.318,0.505,0.906,0.000,-12.000,56.000,66.895,-68.176,42.664,0.07,-2.75,-2.51
-0.331,0.415,0.857,0.000,-12.000,56.000,67.383,-64.270,36.011,0.08,-2.74,-2.51
-0.376,0.319,0.759,0.000,-12.000,56.000,62.805,-72.205,38.513,0.10,-2.73,-2.51
-0.410,0.356,0.778,0.000,-12.000,56.000,50.293,-88.074,43.030,0.12,-2.72,-2.51
-0.418,0.461,1.002,0.000,-12.000,56.000,46.875,-91.309,44.739,0.13,-2.72,-2.51
-0.450,0.478,0.956,0.000,-12.000,56.000,49.133,-74.280,40.161,0.15,-2.71,-2.52
-0.458,0.326,0.733,-2.000,-1.000,48.000,52.917,-61.401,27.405,0.16,-2.70,-2.52
-0.470,0.148,0.738,-2.000,-1.000,48.000,49.744,-73.242,20.874,0.17,-2.69,-2.51
-0.490,0.031,0.965,-2.000,-1.000,48.000,45.410,-87.158,26.917,0.19,-2.68,-2.51
-0.516,0.012,1.044,-2.000,-1.000,48.000,40.771,-76.111,45.959,0.20,-2.67,-2.51
-0.541,0.081,0.984,-2.000,-1.000,48.000,45.837,-51.880,64.941,0.22,-2.67,-2.52
-0.574,0.156,0.772,-5.000,6.000,48.000,54.810,-42.114,70.557,0.23,-2.66,-2.53
-0.611,0.254,0.683,-5.000,6.000,48.000,55.908,-52.612,64.392,0.24,-2.65,-2.53
-0.612,0.363,0.903,-5.000,6.000,48.000,49.988,-58.594,55.786,0.25,-2.64,-2.53
-0.619,0.217,1.042,-5.000,6.000,48.000,33.447,-51.270,34.607,0.27,-2.64,-2.54
-0.630,0.079,0.850,-5.000,6.000,48.000,32.776,-26.550,30.029,0.27,-2.63,-2.54
-0.635,0.034,0.573,-11.000,8.000,40.000,36.621,-14.526,34.241,0.28,-2.63,-2.54
-0.659,0.031,0.440,-11.000,8.000,40.000,35.461,-26.428,37.170,0.29,-2.62,-2.54
-0.677,0.057,0.489,-11.000,8.000,40.000,30.151,-63.843,39.063,0.30,-2.62,-2.55
-0.714,0.081,0.706,-11.000,8.000,40.000,31.982,-82.947,39.124,0.31,-2.61,-2.54
-0.745,0.044,0.788,-11.000,8.000,40.000,39.917,-75.745,42.175,0.33,-2.61,-2.54
-0.765,0.075,0.697,-13.000,14.000,38.000,45.593,-67.749,39.978,0.34,-2.60,-2.54
-0.772,0.022,0.606,-13.000,14.000,38.000,45.654,-70.007,35.156,0.36,-2.59,-2.54
-0.782,-0.147,0.670,-13.000,14.000,38.000,44.250,-81.482,32.471,0.37,-2.58,-2.54
-0.813,-0.114,0.720,-13.000,14.000,38.000,49.988,-83.679,48.035,0.39,-2.57,-2.54
-0.831,-0.082,0.651,-13.000,14.000,38.000,53.284,-78.735,55.542,0.41,-2.56,-2.54
-0.839,-0.229,0.640,-13.000,14.000,38.000,50.171,-78.186,53.162,0.42,-2.55,-2.54
-0.859,-0.252,0.670,-18.000,15.000,33.000,53.955,-71.350,64.026,0.44,-2.55,-2.54
-0.857,-0.199,0.675,-18.000,15.000,33.000,59.448,-55.847,70.007,0.45,-2.54,-2.55
-0.925,-0.264,0.486,-18.000,15.000,33.000,60.547,-51.147,74.219,0.47,-2.53,-2.55
-0.969,-0.221,0.272,-18.000,15.000,33.000,59.753,-71.045,78.491,0.49,-2.52,-2.56
-0.987,-0.093,0.244,-18.000,15.000,33.000,63.293,-86.975,75.378,0.51,-2.51,-2.56
-0.981,-0.077,0.387,-24.000,16.000,29.000,73.181,-111.267,56.335,0.53,-2.50,-2.55
-0.944,-0.216,0.638,-24.000,16.000,29.000,71.167,-122.498,36.072,0.55,-2.48,-2.54
-0.917,-0.417,0.737,-24.000,16.000,29.000,61.768,-105.347,30.151,0.57,-2.46,-2.54
-0.968,-0.617,0.394,-24.000,16.000,29.000,61.523,-56.030,40.222,0.58,-2.45,-2.53
-1.010,-0.592,0.235,-24.000,16.000,29.000,74.524,-58.594,68.054,0.59,-2.44,-2.54
-1.132,-0.266,0.367,-26.000,15.000,20.000,73.120,-91.614,78.613,0.62,-2.43,-2.54
-1.073,-0.035,0.784,-26.000,15.000,20.000,45.532,-87.952,54.016,0.63,-2.42,-2.53
-1.032,-0.099,1.156,-26.000,15.000,20.000,15.076,-23.621,28.687,0.64,-2.41,-2.53
-1.035,-0.196,1.090,-26.000,15.000,20.000,9.277,19.897,21.606,0.64,-2.42,-2.54
-1.055,-0.188,0.780,-26.000,15.000,20.000,6.165,90.576,9.399,0.63,-2.42,-2.55
-1.111,-0.151,0.595,-26.000,15.000,20.000,-17.822,132.874,-16.968,0.61,-2.43,-2.57
-1.105,-0.130,0.382,-27.000,17.000,18.000,-58.594,157.532,-53.894,0.59,-2.45,-2.58
-1.062,-0.213,0.043,-27.000,17.000,18.000,-83.496,140.930,-74.951,0.56,-2.47,-2.59
-1.038,-0.231,0.057,-27.000,17.000,18.000,-106.018,75.073,-79.224,0.55,-2.48,-2.58
-1.024,-0.211,0.465,-27.000,17.000,18.000,-131.226,50.049,-92.651,0.53,-2.50,-2.57
-0.981,-0.216,0.635,-27.000,17.000,18.000,-117.859,69.092,-104.370,0.51,-2.52,-2.57
-0.952,-0.219,0.584,-18.000,16.000,33.000,-107.056,80.566,-111.877,0.49,-2.53,-2.56
-0.951,-0.215,0.632,-18.000,16.000,33.000,-111.755,80.505,-116.028,0.47,-2.54,-2.55
-0.954,-0.229,0.677,-18.000,16.000,33.000,-127.258,89.233,-126.404,0.45,-2.56,-2.54
-0.929,-0.236,0.599,-18.000,16.000,33.000,-127.197,101.685,-122.803,0.42,-2.58,-2.53
-0.876,-0.004,0.747,-18.000,16.000,33.000,-118.042,87.646,-105.225,0.40,-2.59,-2.52
-0.873,0.118,0.964,-9.000,13.000,43.000,-119.324,83.252,-109.436,0.38,-2.61,-2.51
-0.918,0.054,0.967,-9.000,13.000,43.000,-120.666,112.915,-124.451,0.35,-2.63,-2.50
-0.941,0.126,0.887,-9.000,13.000,43.000,-91.858,146.851,-125.183,0.32,-2.64,-2.49
-0.963,0.409,0.715,-9.000,13.000,43.000,-66.467,163.879,-140.381,0.29,-2.65,-2.49
-0.853,0.355,0.514,-9.000,13.000,43.000,-74.463,142.944,-162.903,0.25,-2.66,-2.47
-0.712,-0.009,0.607,1.000,0.000,48.000,-80.933,98.755,-140.442,0.23,-2.67,-2.46
-0.595,0.005,0.904,1.000,0.000,48.000,-67.505,94.971,-111.755,0.21,-2.68,-2.45
-0.534,0.429,0.889,1.000,0.000,48.000,-31.799,122.986,-65.491,0.18,-2.68,-2.45
-0.502,0.806,0.740,1.000,0.000,48.000,-16.052,142.456,-66.589,0.16,-2.69,-2.45
-0.464,0.827,0.644,1.000,0.000,48.000,-21.362,140.930,-108.826,0.13,-2.69,-2.44
-0.412,0.496,0.522,1.000,0.000,48.000,-40.588,129.395,-156.189,0.10,-2.69,-2.43
-0.371,0.328,0.532,-3.000,-10.000,44.000,-61.462,98.511,-169.189,0.07,-2.70,-2.41
-0.293,0.251,0.765,-3.000,-10.000,44.000,-54.749,74.890,-149.170,0.05,-2.71,-2.39
-0.217,0.454,1.070,-3.000,-10.000,44.000,-24.353,87.952,-134.216,0.03,-2.71,-2.38
-0.166,0.642,1.129,-3.000,-10.000,44.000,-2.747,117.737,-145.630,-0.00,-2.71,-2.36
-0.170,0.460,0.988,-3.000,-10.000,44.000,-1.953,129.089,-154.602,-0.03,-2.71,-2.35
-0.134,0.275,0.818,2.000,-11.000,38.000,6.531,144.043,-151.306,-0.07,-2.71,-2.34
-0.054,0.361,0.721,2.000,-11.000,38.000,25.696,143.188,-126.892,-0.10,-2.71,-2.33
0.037,0.482,0.906,2.000,-11.000,38.000,19.775,127.380,-117.065,-0.12,-2.71,-2.32
0.085,0.455,1.048,2.000,-11.000,38.000,6.348,129.883,-125.061,-0.15,-2.71,-2.31
0.104,0.308,0.936,2.000,-11.000,38.000,2.136,152.954,-132.141,-0.19,-2.71,-2.30
0.114,0.264,0.800,4.000,-20.000,41.000,9.888,169.556,-122.437,-0.22,-2.71,-2.29
0.175,0.324,0.592,4.000,-20.000,41.000,9.644,159.912,-110.596,-0.25,-2.71,-2.29
0.285,0.380,0.662,4.000,-20.000,41.000,-7.690,135.986,-112.427,-0.28,-2.71,-2.28
0.335,0.329,1.036,4.000,-20.000,41.000,-17.334,132.629,-116.150,-0.31,-2.72,-2.27
0.312,0.117,1.110,4.000,-20.000,41.000,-20.935,164.795,-119.629,-0.34,-2.72,-2.26
0.274,-0.056,0.737,2.000,-31.000,35.000,1.648,208.008,-101.135,-0.38,-2.72,-2.26
0.384,0.108,0.481,2.000,-31.000,35.000,24.780,214.661,-62.073,-0.42,-2.72,-2.27
0.515,0.177,0.461,2.000,-31.000,35.000,9.705,195.374,-43.762,-0.45,-2.71,-2.27
0.530,0.108,0.578,2.000,-31.000,35.000,-8.972,172.607,-39.307,-0.48,-2.71,-2.28
0.537,0.070,0.612,2.000,-31.000,35.000,-9.094,172.791,-28.564,-0.51,-2.71,-2.29
0.587,0.068,0.591,2.000,-31.000,35.000,4.639,183.533,-7.935,-0.54,-2.70,-2.30
0.601,0.131,0.626,4.000,-43.000,22.000,20.081,206.116,8.972,-0.57,-2.69,-2.32
0.598,0.220,0.423,4.000,-43.000,22.000,39.795,233.520,16.418,-0.61,-2.67,-2.35
0.620,0.215,0.129,4.000,-43.000,22.000,41.504,235.352,15.625,-0.64,-2.64,-2.37
0.660,0.048,0.072,4.000,-43.000,22.000,26.917,208.191,14.587,-0.67,-2.63,-2.40
0.691,-0.013,0.175,4.000,-43.000,22.000,27.588,185.852,35.400,-0.70,-2.60,-2.42
0.688,0.169,0.184,4.000,-50.000,10.000,57.312,190.063,66.101,-0.72,-2.57,-2.46
0.680,0.251,0.118,4.000,-50.000,10.000,76.416,202.515,80.627,-0.74,-2.53,-2.50
0.671,0.395,-0.033,4.000,-50.000,10.000,80.750,197.815,84.045,-0.76,-2.49,-2.54
0.677,0.452,-0.034,4.000,-50.000,10.000,65.857,180.237,75.989,-0.78,-2.45,-2.58
0.650,0.367,0.074,4.000,-50.000,10.000,54.138,175.781,74.829,-0.79,-2.41,-2.62
0.597,0.374,0.031,10.000,-49.000,-10.000,61.584,184.998,80.994,-0.81,-2.37,-2.66
0.554,0.581,-0.297,10.000,-49.000,-10.000,93.018,212.646,102.783,-0.82,-2.32,-2.72
0.539,0.823,-0.597,10.000,-49.000,-10.000,105.957,216.492,113.403,-0.83,-2.26,-2.78
0.564,0.854,-0.717,10.000,-49.000,-10.000,74.890,178.955,91.492,-0.84,-2.21,-2.82
0.576,0.607,-0.469,10.000,-49.000,-10.000,27.283,122.437,57.068,-0.84,-2.19,-2.86
0.563,0.439,-0.214,10.000,-49.000,-10.000,8.301,97.534,50.720,-0.85,-2.16,-2.88
0.497,0.325,0.030,16.000,-46.000,-13.000,31.006,133.118,78.796,-0.85,-2.13,-2.92
0.420,0.631,-0.372,16.000,-46.000,-13.000,52.246,164.246,103.760,-0.85,-2.09,-2.97
0.402,0.874,-0.633,16.000,-46.000,-13.000,46.814,160.828,105.591,-0.85,-2.04,-3.02
0.405,0.826,-0.507,16.000,-46.000,-13.000,13.916,134.827,89.905,-0.85,-2.01,-3.06
0.347,0.637,-0.327,16.000,-46.000,-13.000,-21.790,119.751,74.829,-0.84,-1.99,-3.09
0.283,0.578,-0.425,22.000,-35.000,-24.000,-16.785,130.859,82.458,-0.84,-1.97,-3.13
0.229,0.763,-0.676,22.000,-35.000,-24.000,1.587,139.832,100.281,-0.83,-1.94,3.12
0.226,0.903,-0.864,22.000,-35.000,-24.000,1.526,129.639,102.112,-0.83,-1.91,3.08
0.236,0.900,-0.911,22.000,-35.000,-24.000,-13.977,91.492,82.642,-0.82,-1.89,3.05
0.260,0.805,-0.729,22.000,-35.000,-24.000,-26.367,46.143,64.026,-0.81,-1.89,3.04
0.244,0.717,-0.302,24.000,-33.000,-29.000,-27.100,41.138,62.012,-0.81,-1.89,3.02
0.148,0.710,-0.155,24.000,-33.000,-29.000,-11.353,75.439,64.270,-0.80,-1.87,3.00
0.086,0.516,-0.305,24.000,-33.000,-29.000,-7.202,92.285,69.031,-0.79,-1.86,2.98
0.015,0.534,-0.391,24.000,-33.000,-29.000,0.122,113.647,96.252,-0.78,-1.83,2.95
-0.029,0.627,-0.539,24.000,-33.000,-29.000,5.615,124.573,117.249,-0.77,-1.81,2.91
-0.155,0.800,-0.519,28.000,-23.000,-31.000,7.568,117.981,129.761,-0.75,-1.79,2.88
-0.241,1.012,-0.555,28.000,-23.000,-31.000,15.686,116.638,126.221,-0.74,-1.76,2.85
-0.245,1.026,-0.667,28.000,-23.000,-31.000,16.296,113.525,104.065,-0.72,-1.74,2.82
-0.199,1.042,-0.825,28.000,-23.000,-31.000,-3.052,87.585,84.595,-0.71,-1.73,2.80
-0.145,1.001,-0.755,28.000,-23.000,-31.000,-37.109,56.091,66.711,-0.70,-1.73,2.78
-0.172,0.945,-0.472,28.000,-23.000,-31.000,-50.842,48.218,62.012,-0.70,-1.73,2.77
-0.277,0.951,-0.186,27.000,-15.000,-32.000,-45.593,60.181,60.547,-0.69,-1.73,2.76
-0.308,0.888,-0.349,27.000,-15.000,-32.000,-18.921,103.821,55.054,-0.68,-1.72,2.73
-0.296,0.904,-0.637,27.000,-15.000,-32.000,-11.169,128.052,53.528,-0.68,-1.70,2.71
-0.367,0.978,-0.677,27.000,-15.000,-32.000,-20.020,120.361,48.950,-0.67,-1.69,2.68
-0.467,0.955,-0.655,27.000,-15.000,-32.000,-22.278,109.741,37.109,-0.67,-1.68,2.66
-0.471,0.900,-0.682,27.000,-6.000,-32.000,-21.606,106.201,27.771,-0.66,-1.67,2.63
-0.455,0.866,-0.684,27.000,-6.000,-32.000,-14.160,103.577,23.743,-0.66,-1.66,2.61
-0.444,0.882,-0.707,27.000,-6.000,-32.000,-0.366,101.868,24.719,-0.66,-1.65,2.59
-0.426,0.964,-0.785,27.000,-6.000,-32.000,4.578,92.041,18.127,-0.66,-1.63,2.57
-0.436,0.943,-0.725,27.000,-6.000,-32.000,0.916,75.195,8.362,-0.66,-1.63,2.56
-0.474,0.985,-0.643,29.000,-1.000,-37.000,7.202,72.144,5.249,-0.66,-1.62,2.54
-0.486,1.008,-0.619,29.000,-1.000,-37.000,15.076,70.007,-6.042,-0.66,-1.61,2.53
-0.534,0.923,-0.386,29.000,-1.000,-37.000,7.446,64.270,-20.020,-0.66,-1.60,2.51
-0.701,1.057,-0.390,29.000,-1.000,-37.000,24.719,84.900,-22.705,-0.67,-1.58,2.50
-0.743,1.032,-0.871,29.000,-1.000,-37.000,27.405,113.220,-36.133,-0.67,-1.56,2.47
-0.717,0.920,-1.088,30.000,2.000,-38.000,7.019,95.154,-46.265,-0.68,-1.55,2.45
-0.634,0.887,-1.140,30.000,2.000,-38.000,-5.005,27.710,-39.185,-0.69,-1.55,2.45
-0.575,1.119,-0.588,30.000,2.000,-38.000,-18.311,-16.724,-45.898,-0.70,-1.55,2.45
-0.583,1.251,-0.202,30.000,2.000,-38.000,-8.972,4.456,-78.613,-0.71,-1.56,2.45
-0.579,0.996,-0.424,30.000,2.000,-38.000,2.319,24.902,-92.773,-0.72,-1.55,2.44
-0.590,0.896,-0.799,30.000,2.000,-38.000,13.306,40.649,-95.703,-0.74,-1.54,2.44
-0.574,0.989,-0.832,31.000,1.000,-32.000,8.362,12.024,-89.844,-0.76,-1.54,2.43
-0.565,1.120,-0.565,31.000,1.000,-32.000,3.845,-23.499,-96.008,-0.77,-1.54,2.44
-0.563,1.149,-0.501,31.000,1.000,-32.000,-1.160,-29.663,-112.732,-0.79,-1.55,2.45
-0.570,1.161,-0.892,31.000,1.000,-32.000,6.470,-25.391,-131.653,-0.81,-1.55,2.45
-0.571,1.126,-1.104,31.000,1.000,-32.000,-9.277,-55.969,-153.381,-0.84,-1.57,2.47
-0.562,1.062,-1.225,30.000,-10.000,-36.000,-37.537,-122.070,-163.452,-0.87,-1.60,2.50
-0.544,1.149,-1.109,30.000,-10.000,-36.000,-62.439,-183.289,-170.715,-0.90,-1.65,2.55
-0.593,1.233,-1.011,30.000,-10.000,-36.000,-97.717,-241.943,-200.378,-0.92,-1.73,2.62
-0.560,0.920,-0.673,30.000,-10.000,-36.000,-115.417,-269.531,-213.806,-0.95,-1.82,2.71
-0.396,0.754,-0.420,30.000,-10.000,-36.000,-124.268,-297.791,-213.745,-0.97,-1.92,2.82
-0.273,0.864,-0.467,21.000,-30.000,-28.000,-105.164,-298.279,-200.867,-0.98,-2.03,2.92
-0.271,0.775,-0.615,21.000,-30.000,-28.000,-87.036,-297.058,-210.205,-0.99,-2.14,3.04
-0.242,0.519,-0.661,21.000,-30.000,-28.000,-91.675,-308.411,-217.651,-0.99,-2.25,-3.13
-0.155,0.359,-0.493,21.000,-30.000,-28.000,-109.009,-333.618,-201.660,-0.98,-2.37,-3.01
-0.026,0.298,-0.137,21.000,-30.000,-28.000,-135.071,-362.488,-175.049,-0.95,-2.48,-2.90
0.059,0.276,0.080,7.000,-47.000,-11.000,-134.827,-372.009,-148.010,-0.91,-2.58,-2.81
0.205,0.148,0.316,7.000,-47.000,-11.000,-91.125,-330.688,-122.314,-0.88,-2.65,-2.73
0.302,0.001,0.213,7.000,-47.000,-11.000,-64.270,-287.720,-80.383,-0.84,-2.70,-2.68
0.396,0.091,0.110,7.000,-47.000,-11.000,-36.560,-257.019,-41.931,-0.80,-2.74,-2.65
0.477,0.203,0.011,7.000,-47.000,-11.000,-7.507,-236.633,-23.926,-0.77,-2.76,-2.62
0.464,0.177,-0.051,2.000,-50.000,4.000,-6.897,-232.483,-18.616,-0.74,-2.78,-2.60
0.463,0.171,0.079,2.000,-50.000,4.000,-14.954,-241.516,-1.099,-0.70,-2.79,-2.58
0.462,0.320,0.233,2.000,-50.000,4.000,-20.508,-251.526,19.775,-0.66,-2.80,-2.56
0.457,0.383,0.350,2.000,-50.000,4.000,-15.137,-256.470,26.367,-0.62,-2.81,-2.55
0.482,0.340,0.361,2.000,-50.000,4.000,-13.062,-250.549,28.381,-0.58,-2.82,-2.54
0.473,0.334,0.351,2.000,-50.000,4.000,-18.311,-243.164,39.307,-0.54,-2.83,-2.53
0.395,0.452,0.250,4.000,-42.000,25.000,-63.354,-249.329,48.645,-0.49,-2.84,-2.53
0.369,0.504,0.297,4.000,-42.000,25.000,-86.731,-278.503,47.302,-0.45,-2.86,-2.52
0.309,0.432,0.585,4.000,-42.000,25.000,-92.529,-300.659,60.059,-0.40,-2.88,-2.52
0.256,0.514,0.900,4.000,-42.000,25.000,-71.594,-301.270,69.946,-0.35,-2.89,-2.51
0.313,0.657,0.903,4.000,-42.000,25.000,-19.958,-256.104,72.876,-0.30,-2.89,-2.51
0.279,0.680,0.565,13.000,-21.000,41.000,8.484,-212.341,55.847,-0.26,-2.89,-2.51
-0.080,0.631,0.366,13.000,-21.000,41.000,-24.902,-229.248,52.368,-0.22,-2.90,-2.51
-0.153,0.721,0.457,13.000,-21.000,41.000,-65.430,-287.231,66.528,-0.18,-2.91,-2.51
-0.092,0.607,0.770,13.000,-21.000,41.000,-34.546,-351.624,56.213,-0.12,-2.92,-2.51
-0.085,0.505,1.258,13.000,-21.000,41.000,12.573,-303.589,58.777,-0.06,-2.91,-2.51
-0.138,0.539,1.261,16.000,2.000,35.000,44.739,-231.812,57.434,-0.02,-2.91,-2.51
-0.181,0.707,1.250,16.000,2.000,35.000,68.298,-191.223,54.138,0.01,-2.90,-2.51
-0.339,1.000,1.369,16.000,2.000,35.000,73.486,-175.232,45.959,0.04,-2.88,-2.51
-0.412,1.119,1.396,16.000,2.000,35.000,69.153,-135.376,4.211,0.06,-2.87,-2.50
-0.312,0.911,1.134,16.000,2.000,35.000,75.439,-89.355,-49.866,0.08,-2.86,-2.49
-0.365,0.694,1.129,16.000,2.000,35.000,91.125,-73.486,-71.106,0.08,-2.84,-2.48
-0.456,0.645,1.358,10.000,3.000,34.000,101.257,-56.702,-78.308,0.09,-2.82,-2.46
-0.479,0.564,1.362,10.000,3.000,34.000,108.948,-14.160,-85.388,0.09,-2.80,-2.45
-0.475,0.574,1.301,10.000,3.000,34.000,123.047,26.550,-75.256,0.08,-2.78,-2.44
-0.484,1.009,1.377,10.000,3.000,34.000,116.516,70.435,-99.854,0.06,-2.76,-2.42
-0.476,1.063,1.253,10.000,3.000,34.000,75.073,119.568,-178.833,0.03,-2.75,-2.40
-0.380,0.496,0.766,5.000,-1.000,38.000,52.185,135.742,-214.172,-0.00,-2.74,-2.38
-0.229,0.122,0.480,5.000,-1.000,38.000,19.409,124.023,-230.652,-0.04,-2.74,-2.35
-0.083,0.303,0.681,5.000,-1.000,38.000,4.028,65.430,-196.228,-0.06,-2.74,-2.33
-0.038,0.686,0.913,5.000,-1.000,38.000,-2.258,41.382,-182.922,-0.08,-2.74,-2.30
0.005,0.610,0.785,5.000,-1.000,38.000,-13.184,52.246,-214.050,-0.10,-2.75,-2.27
0.028,0.450,0.739,5.000,-4.000,40.000,-43.335,45.044,-243.042,-0.12,-2.76,-2.24
0.040,-0.005,0.787,5.000,-4.000,40.000,-55.359,23.315,-239.929,-0.14,-2.77,-2.20
0.058,-0.213,1.073,5.000,-4.000,40.000,-35.034,22.827,-191.895,-0.16,-2.78,-2.17
0.069,0.083,1.235,5.000,-4.000,40.000,-6.958,55.969,-154.724,-0.18,-2.79,-2.15
0.085,0.461,1.101,5.000,-4.000,40.000,-4.028,73.547,-156.067,-0.20,-2.79,-2.13
0.153,0.422,0.886,1.000,-10.000,42.000,-14.832,93.445,-184.998,-0.22,-2.80,-2.10
0.222,0.083,0.788,1.000,-10.000,42.000,-21.667,91.125,-206.726,-0.25,-2.81,-2.08
0.320,-0.202,0.794,1.000,-10.000,42.000,-11.536,79.895,-188.660,-0.27,-2.82,-2.05
0.408,0.018,0.866,1.000,-10.000,42.000,13.123,70.862,-137.695,-0.29,-2.82,-2.03
0.415,0.206,0.944,1.000,-10.000,42.000,27.466,74.158,-118.958,-0.31,-2.82,-2.02
0.396,0.432,1.060,1.000,-10.000,42.000,16.052,96.924,-147.278,-0.33,-2.82,-2.00
0.422,0.286,0.833,1.000,-14.000,36.000,2.686,114.990,-188.904,-0.36,-2.83,-1.97
0.484,-0.140,0.552,1.000,-14.000,36.000,5.493,105.164,-196.045,-0.39,-2.84,-1.94
0.545,-0.418,0.558,1.000,-14.000,36.000,6.348,93.933,-181.946,-0.41,-2.85,-1.92
0.571,-0.429,0.766,1.000,-14.000,36.000,2.930,73.853,-133.972,-0.43,-2.86,-1.90
0.574,-0.205,0.913,1.000,-14.000,36.000,17.822,78.247,-88.989,-0.45,-2.86,-1.88
0.611,0.050,0.662,-1.000,-21.000,44.000,21.729,104.736,-78.674,-0.47,-2.86,-1.88
0.642,0.099,0.419,-1.000,-21.000,44.000,2.747,107.971,-99.182,-0.49,-2.86,-1.86
0.636,0.015,0.409,-1.000,-21.000,44.000,-8.789,84.229,-121.521,-0.51,-2.87,-1.85
0.610,-0.306,0.532,-1.000,-21.000,44.000,-1.770,63.904,-117.249,-0.53,-2.88,-1.83
0.590,-0.495,0.760,-1.000,-21.000,44.000,14.465,63.660,-83.313,-0.54,-2.89,-1.81
0.577,-0.271,0.891,-2.000,-29.000,40.000,30.701,93.445,-52.002,-0.56,-2.88,-1.81
0.567,0.121,0.683,-2.000,-29.000,40.000,27.771,106.812,-54.565,-0.58,-2.88,-1.80
0.587,0.075,0.544,-2.000,-29.000,40.000,1.038,113.037,-91.125,-0.60,-2.89,-1.79
